Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
2,12,6,644.0,NW,LAX,DTW,1979.0,0
11,23,3,436.0,DL,BDL,ATL,859.0,0
11,21,2,433.0,EV,MGM,CVG,475.0,0
11,1,3,1014.0,UA,DEN,LAS,629.0,0
5,14,7,507.0,UA,BUF,ORD,473.0,0
4,8,5,1124.0,EV,ATL,BTR,449.0,0
5,28,7,500.0,DL,CMH,CVG,116.0,0
5,12,4,1153.0,CO,IAH,DTW,1076.0,0
3,21,1,850.0,WN,SMF,LAX,373.0,0
6,9,5,1082.0,CO,IND,EWR,644.0,1
6,9,4,1030.0,FL,HOU,ATL,696.0,0
8,2,2,623.0,MQ,CVG,DFW,812.0,0
1,27,4,518.0,UA,IND,ORD,177.0,0
10,16,1,1225.0,AA,MIA,BNA,806.0,0
6,18,7,1060.0,WN,SAT,DAL,248.0,0
11,16,3,548.0,XE,IAH,RSW,861.0,0
4,25,1,657.0,NW,RSW,DTW,1085.0,0
1,22,7,890.0,YV,PHL,IAD,134.0,0
10,13,5,1027.0,UA,SMF,DEN,910.0,0
9,8,5,651.0,WN,BUF,BWI,281.0,0
10,10,2,1033.0,US,FLL,PIT,994.0,0
1,25,2,392.0,US,MCI,CLT,809.0,0
4,7,4,1111.0,NW,MEM,STL,256.0,0
4,5,2,980.0,WN,HOU,HRL,276.0,0
1,16,7,1137.0,TZ,MDW,EWR,711.0,0
8,17,4,509.0,CO,EWR,PBI,1024.0,0
9,29,4,990.0,WN,MDW,LAX,1750.0,0
9,4,7,1110.0,UA,ORD,TPA,1012.0,0
6,13,1,460.0,US,PIT,MCO,834.0,0
7,23,7,820.0,WN,MDW,SAT,1036.0,0
4,12,3,425.0,HA,HNL,ITO,216.0,0
3,29,2,859.0,OO,DSM,DEN,589.0,0
1,27,4,1058.0,NW,MKE,DTW,238.0,0
7,7,4,787.0,NW,FSD,MSP,197.0,0
8,3,3,1138.0,OH,CVG,ROA,282.0,0
4,23,6,482.0,NW,FNT,MCO,1011.0,0
9,19,2,928.0,UA,PDX,DEN,992.0,0
4,16,7,556.0,UA,EWR,DEN,1605.0,0
7,4,1,665.0,WN,PHX,ELP,347.0,0
7,25,2,875.0,MQ,DFW,MSP,852.0,0
10,11,2,821.0,UA,LAX,PHL,2401.0,0
2,1,2,1073.0,UA,LAX,ORD,1745.0,0
7,14,5,1106.0,WN,MCO,BWI,787.0,1
7,19,3,981.0,WN,ABQ,PHX,328.0,0
3,23,3,1096.0,OO,MBS,ORD,222.0,0
1,27,4,1076.0,NW,MSP,ORD,334.0,0
6,8,3,365.0,US,PNS,CLT,488.0,0
12,27,2,535.0,AA,DCA,MIA,920.0,0
12,31,7,1027.0,FL,MCO,HPN,972.0,0
2,23,3,1049.0,TZ,MCO,SJU,1189.0,0
9,29,5,888.0,AA,HNL,LAX,2556.0,0
11,6,1,616.0,HA,LAS,HNL,2762.0,0
7,26,2,626.0,TZ,DCA,MDW,601.0,0
3,8,3,1188.0,FL,BWI,BOS,370.0,0
3,19,6,415.0,WN,RDU,PHL,336.0,0
8,8,2,355.0,MQ,GRR,DFW,931.0,0
12,1,5,470.0,AA,FLL,DFW,1119.0,0
10,5,3,590.0,MQ,DFW,LRD,394.0,0
4,6,3,355.0,EV,MCN,ATL,79.0,0
4,19,2,407.0,US,DTW,CLT,500.0,0
4,6,4,1304.0,YV,IAD,PHL,134.0,0
1,1,7,1138.0,FL,JAX,ATL,270.0,1
12,28,3,391.0,DL,RIC,ATL,481.0,1
8,29,2,356.0,OO,FSD,ORD,462.0,0
4,23,7,433.0,WN,TPA,MCI,1048.0,0
5,23,1,705.0,DH,BNA,IAD,542.0,0
1,4,2,390.0,WN,DAL,HOU,239.0,0
5,1,7,517.0,DH,IAD,RSW,890.0,0
4,10,1,627.0,FL,CAK,ATL,528.0,0
8,31,4,1315.0,B6,SAN,JFK,2446.0,0
4,29,6,387.0,NW,COS,MSP,725.0,0
9,28,3,745.0,UA,DEN,SJC,948.0,1
12,24,6,535.0,CO,CLE,LAX,2053.0,0
9,11,7,719.0,HP,LAS,BUR,223.0,0
4,28,4,400.0,WN,LIT,DAL,296.0,0
4,24,1,795.0,CO,IAH,ATL,689.0,0
6,20,1,420.0,HP,BDL,PHX,2213.0,0
5,2,1,637.0,MQ,DFW,HSV,603.0,0
10,3,1,972.0,WN,MDW,MCI,405.0,0
3,20,1,856.0,AA,SFO,DFW,1464.0,1
3,16,4,372.0,MQ,RDU,ORD,647.0,0
12,23,5,1116.0,MQ,ALB,ORD,723.0,0
11,15,3,890.0,AQ,OGG,OAK,2349.0,1
6,9,4,1109.0,UA,IAD,BOS,413.0,1
11,20,7,1115.0,MQ,FSM,DFW,228.0,0
2,23,3,501.0,UA,RNO,SFO,192.0,0
12,27,3,1247.0,F9,DEN,OMA,472.0,0
3,5,7,1191.0,NW,PHL,DTW,453.0,0
9,2,5,739.0,MQ,RST,ORD,268.0,0
2,7,2,954.0,MQ,DFW,HOU,247.0,0
7,7,5,746.0,UA,HNL,SFO,2398.0,0
10,2,7,570.0,WN,HRL,SAT,233.0,0
12,26,1,1045.0,UA,CLE,ORD,316.0,1
5,10,2,486.0,OO,SLC,EKO,200.0,0
7,5,3,1117.0,US,SNA,PHX,338.0,0
7,7,5,745.0,YV,IAD,EWR,213.0,0
4,21,5,894.0,OO,SEA,SLC,689.0,0
10,2,1,593.0,UA,ORD,SJC,1829.0,0
5,30,2,997.0,OO,ONT,LAX,47.0,0
10,6,4,559.0,WN,LAS,SMF,397.0,0
1,14,5,932.0,US,PHL,BOS,280.0,0
12,26,2,742.0,OO,MSP,SLC,991.0,0
12,22,5,844.0,EV,ATL,CLE,554.0,1
10,27,4,682.0,XE,ATL,IAH,689.0,0
9,27,2,423.0,US,ORF,PHL,211.0,0
2,17,4,1041.0,AA,DFW,MSY,448.0,0
1,6,4,1320.0,WN,BWI,PVD,328.0,0
11,27,7,1090.0,WN,LAX,MDW,1750.0,1
1,25,2,380.0,B6,FLL,JFK,1069.0,0
6,25,7,1041.0,NW,DTW,LAN,74.0,0
12,22,5,642.0,B6,OAK,LGB,353.0,0
4,16,6,552.0,NW,DTW,SFO,2079.0,0
7,20,4,979.0,XE,GPT,IAH,376.0,0
4,25,1,463.0,AA,MIA,TPA,204.0,0
12,8,5,1019.0,UA,ORD,DCA,612.0,0
4,19,2,706.0,HP,LAS,DFW,1055.0,0
5,18,4,1357.0,DL,ATL,BWI,576.0,0
6,9,4,1135.0,WN,SMF,SAN,480.0,0
4,16,7,802.0,CO,IAH,LGA,1416.0,0
7,16,6,787.0,OO,RAP,DEN,301.0,0
9,17,7,455.0,US,FLL,PHL,992.0,0
1,5,3,392.0,OO,CIC,SFO,153.0,0
8,18,4,1217.0,CO,EWR,IAH,1400.0,0
7,7,4,1070.0,NW,DFW,DTW,987.0,0
10,26,4,608.0,WN,OMA,MDW,423.0,0
12,13,2,1071.0,HP,LAS,DEN,629.0,0
6,23,4,512.0,AA,ORD,PHX,1440.0,0
1,21,6,1015.0,WN,LAS,PDX,762.0,0
6,23,5,787.0,XE,EWR,BGR,393.0,1
11,29,3,1012.0,CO,TUL,IAH,429.0,1
4,24,1,646.0,XE,IAH,RDU,1043.0,0
4,14,5,753.0,FL,MCO,PHF,662.0,0
5,24,2,565.0,AA,ORD,DFW,802.0,0
8,27,7,1272.0,DL,ATL,LAS,1747.0,0
6,17,6,837.0,DL,LGA,ATL,761.0,0
5,15,7,1039.0,OH,GSO,BOS,645.0,0
1,12,4,1155.0,AA,ORD,DEN,888.0,0
10,3,2,937.0,F9,MKE,DEN,895.0,0
2,21,2,1088.0,UA,MSP,DEN,680.0,0
1,17,2,489.0,OO,LAX,SAN,109.0,0
4,5,3,674.0,DL,SLC,LAX,590.0,0
3,22,3,525.0,WN,BOI,RNO,335.0,0
4,1,6,1275.0,EV,ATL,MOB,302.0,0
5,9,1,751.0,UA,DEN,MCI,533.0,0
9,22,4,1008.0,AS,ANC,FAI,261.0,0
3,26,6,782.0,MQ,ORD,SYR,607.0,0
8,11,5,817.0,XE,PWM,EWR,284.0,0
9,18,1,499.0,DL,JFK,MCO,944.0,0
5,20,6,1049.0,CO,CLE,EWR,404.0,0
10,20,4,1169.0,US,PHL,BOS,280.0,0
1,2,7,745.0,MQ,SAN,LAX,109.0,0
7,6,3,596.0,MQ,CMH,ORD,296.0,0
8,30,3,475.0,US,BDL,PHL,196.0,1
6,6,1,419.0,OO,SMF,SFO,86.0,0
3,22,3,772.0,DL,CHS,ATL,259.0,0
12,16,5,830.0,WN,MAF,LAS,796.0,1
5,12,5,465.0,WN,IND,PHX,1489.0,0
6,9,5,520.0,WN,PHX,OAK,646.0,0
9,11,7,1036.0,AA,MCO,DFW,984.0,0
8,7,7,907.0,OO,SUN,SLC,223.0,0
2,25,5,1103.0,DL,PNS,ATL,272.0,0
3,27,7,876.0,CO,SAN,IAH,1303.0,0
9,17,6,694.0,US,ROC,CLT,573.0,0
7,24,7,492.0,AA,AUS,DFW,190.0,0
9,9,5,1017.0,WN,HOU,LAS,1235.0,1
8,18,4,683.0,AA,LGA,MCO,950.0,0
4,17,1,947.0,MQ,DFW,TUL,237.0,0
7,16,6,615.0,OO,PSP,LAX,110.0,0
1,15,7,1040.0,WN,SJC,BUR,296.0,0
6,3,5,1207.0,HP,CLE,LAS,1825.0,0
9,8,5,456.0,US,CLT,PIT,366.0,0
5,30,1,941.0,AS,ORD,SEA,1721.0,0
8,1,2,368.0,EV,LFT,ATL,503.0,0
10,7,5,665.0,WN,MDW,IND,162.0,0
8,10,4,1126.0,WN,OAK,LAX,337.0,1
11,21,2,448.0,UA,DFW,ORD,802.0,0
7,21,5,1334.0,DL,ATL,SEA,2182.0,1
2,21,2,509.0,MQ,SNA,SFO,372.0,0
11,4,5,629.0,DL,ORF,ATL,516.0,0
11,28,1,1310.0,WN,STL,BWI,737.0,1
3,12,6,803.0,HP,PHX,BWI,1999.0,1
8,6,6,668.0,XE,DFW,IAH,224.0,0
7,15,5,1355.0,DH,SJC,IAD,2400.0,0
11,29,3,606.0,DL,SLC,CVG,1449.0,1
2,15,2,848.0,AS,SFO,SEA,679.0,1
10,4,2,494.0,HP,IAH,PHX,1009.0,0
2,28,1,885.0,DL,ATL,SYR,793.0,1
6,15,3,544.0,AS,SEA,MCO,2553.0,1
6,5,1,690.0,WN,TPA,PHL,920.0,1
8,9,2,760.0,DL,ATL,PBI,545.0,1
4,12,3,1108.0,AA,HNL,DFW,3784.0,0
11,4,6,1145.0,XE,IAH,PNS,489.0,1
12,8,5,993.0,OO,RDM,PDX,116.0,0
12,8,5,592.0,AA,ORD,RDU,647.0,0
8,11,5,634.0,CO,EWR,LAS,2227.0,1
2,16,4,440.0,WN,PHX,ONT,325.0,0
4,1,6,688.0,WN,BOI,GEG,287.0,0
8,20,6,735.0,HA,HNL,SAN,2614.0,0
1,1,7,920.0,EV,ATL,ABE,692.0,0
9,27,3,445.0,EV,SAN,SLC,626.0,0
7,21,5,750.0,WN,MDW,BWI,611.0,1
11,25,6,647.0,OO,LAS,PSP,173.0,0
12,2,5,734.0,FL,SRQ,ATL,445.0,0
11,17,4,1019.0,XE,GRR,CLE,214.0,0
10,5,3,375.0,OO,MRY,SFO,77.0,0
7,20,4,689.0,US,SEA,PHL,2378.0,0
4,4,2,893.0,OH,BOS,DCA,399.0,0
10,12,4,1128.0,XE,SYR,CLE,317.0,1
7,24,1,425.0,WN,HOU,PHX,1020.0,0
3,23,3,1085.0,WN,PHL,OAK,2510.0,0
1,4,3,1299.0,UA,DEN,SAT,794.0,1
5,2,1,1130.0,EV,SLC,SAN,626.0,0
8,11,4,1025.0,WN,LAS,BNA,1588.0,0
4,25,1,958.0,XE,DAL,IAH,217.0,0
2,18,5,1192.0,OO,LAX,SBA,89.0,1
1,18,2,1090.0,WN,HOU,MDW,937.0,0
12,23,6,738.0,AS,SEA,PSP,987.0,0
6,15,4,645.0,WN,MHT,BWI,377.0,0
9,11,1,1215.0,UA,BOS,ORD,867.0,1
6,13,2,940.0,AS,SAN,SEA,1050.0,1
9,28,4,418.0,YV,TUS,PHX,110.0,0
4,19,2,1260.0,MQ,EWR,RDU,416.0,0
1,13,5,898.0,EV,ATL,CHA,106.0,1
1,28,6,875.0,WN,PHX,MDW,1444.0,1
5,14,6,402.0,DL,JAX,ATL,270.0,0
10,16,1,1089.0,FL,MDW,MSP,349.0,0
9,10,7,1128.0,CO,MSP,EWR,1008.0,0
12,20,2,538.0,WN,FLL,JAX,318.0,1
11,14,1,1162.0,AA,TUL,DFW,237.0,1
10,11,2,1247.0,EV,ATL,ATW,765.0,0
1,21,5,394.0,US,PBI,PHL,951.0,0
12,28,3,40.0,UA,SEA,ORD,1721.0,1
5,11,3,323.0,FL,DFW,ATL,732.0,0
7,27,3,1080.0,F9,BNA,DEN,1013.0,0
11,7,2,390.0,OO,RDM,SLC,526.0,0
10,1,6,595.0,AS,SEA,ANC,1449.0,0
8,9,2,657.0,AA,MEM,DFW,432.0,0
8,17,4,1065.0,XE,ATL,CLE,554.0,0
12,13,2,1166.0,B6,JFK,SAN,2446.0,0
12,5,2,414.0,XE,HPN,CLE,425.0,0
7,10,1,502.0,AA,SNA,DFW,1205.0,0
3,1,2,1060.0,OH,CVG,JAX,614.0,0
2,24,4,412.0,DH,IAD,EWR,213.0,0
8,7,7,416.0,AS,LAS,SEA,866.0,0
10,30,1,444.0,CO,OMA,IAH,781.0,0
6,10,5,1225.0,MQ,DFW,PIA,673.0,1
9,2,6,441.0,MQ,BOS,BWI,370.0,0
3,20,7,1185.0,WN,AUS,PHX,872.0,0
4,23,6,320.0,EV,GRR,CVG,268.0,0
10,30,1,834.0,MQ,BTR,ORD,810.0,0
10,14,5,1069.0,CO,EWR,LAX,2454.0,1
3,19,6,1290.0,WN,TPA,BWI,842.0,1
8,19,6,804.0,DL,SLC,ATL,1589.0,0
9,18,7,828.0,AA,ORD,DTW,235.0,0
10,28,5,1116.0,XE,DFW,IAH,224.0,1
7,19,3,355.0,OO,COD,SLC,298.0,0
4,18,1,796.0,US,MCO,DCA,759.0,0
3,3,5,1044.0,UA,MSY,IAD,954.0,0
4,4,1,631.0,OO,SLC,FCA,532.0,0
8,27,6,830.0,DL,FLL,JFK,1069.0,0
10,23,7,504.0,DH,IAD,RSW,890.0,0
5,30,2,442.0,AS,OAK,SNA,371.0,0
12,3,6,950.0,UA,ORD,CLT,599.0,0
5,1,1,667.0,UA,SFO,DEN,967.0,0
1,18,2,1321.0,US,PHL,ORF,211.0,1
1,31,2,464.0,CO,CLE,EWR,404.0,0
2,7,1,1225.0,DL,DCA,LGA,214.0,0
2,27,1,735.0,WN,TUL,PHX,935.0,0
5,25,4,955.0,DL,ATL,BOS,946.0,0
1,25,2,925.0,UA,MSP,ORD,334.0,0
10,27,4,586.0,OO,LAX,SJC,308.0,0
2,28,1,555.0,OH,CVG,SDF,83.0,0
9,16,6,870.0,DL,DCA,LGA,214.0,0
6,2,5,1312.0,US,CLT,ALB,646.0,0
7,27,3,968.0,DL,JAX,ATL,270.0,0
6,23,5,1209.0,WN,MCO,RDU,534.0,1
3,15,3,1122.0,WN,SEA,SJC,697.0,1
11,1,3,838.0,WN,PHX,BUR,369.0,0
2,12,6,746.0,EV,ATL,OMA,821.0,0
6,20,1,428.0,CO,SAT,IAH,191.0,0
7,14,5,1029.0,DL,ATL,PHL,665.0,1
6,28,3,794.0,YV,PHX,BUR,369.0,0
7,14,5,799.0,OO,SAN,LAX,109.0,0
10,17,1,1061.0,UA,IAD,TPA,810.0,0
12,7,4,935.0,EV,ATL,GRR,640.0,0
10,3,2,375.0,EV,BQK,ATL,238.0,0
1,31,2,605.0,AA,DFW,SJU,2165.0,0
2,9,4,905.0,OO,LAX,CLD,86.0,0
4,26,2,917.0,DL,MEM,ATL,332.0,1
1,21,6,750.0,AA,EGE,DFW,720.0,1
3,26,6,467.0,US,DCA,PIT,205.0,1
11,29,2,688.0,DL,ATL,COS,1185.0,0
6,4,6,564.0,NW,DTW,MCO,957.0,0
9,1,4,578.0,DL,FLL,JFK,1069.0,0
8,22,1,728.0,UA,TPA,ORD,1012.0,0
1,30,1,360.0,CO,DTW,IAH,1076.0,0
9,13,2,1113.0,DL,ATL,SNA,1919.0,1
10,26,4,762.0,YV,SBA,PHX,455.0,0
3,17,4,768.0,EV,PIT,CVG,256.0,0
11,22,3,674.0,UA,DEN,SLC,391.0,0
5,13,5,905.0,WN,PHX,SLC,507.0,0
3,7,1,1377.0,EV,ATL,SBN,566.0,1
4,26,3,925.0,WN,DAL,LBB,293.0,0
4,7,4,405.0,WN,SJC,ONT,333.0,0
11,16,3,719.0,DH,MHT,IAD,418.0,0
6,12,1,854.0,CO,IAH,SAT,191.0,0
8,9,2,818.0,WN,BDL,BWI,283.0,0
1,16,7,1398.0,NW,LAS,IND,1591.0,0
7,26,2,657.0,XE,LRD,IAH,301.0,0
6,27,2,1141.0,US,RSW,DCA,892.0,1
2,7,2,746.0,UA,DEN,DSM,589.0,0
4,26,3,502.0,AA,SEA,DFW,1660.0,0
12,6,3,1104.0,NW,STL,MSP,449.0,0
11,8,2,499.0,EV,ATL,TOL,549.0,0
9,17,7,1005.0,OO,FAT,LAX,209.0,0
10,3,2,366.0,UA,SJC,DEN,948.0,0
8,19,5,568.0,DL,LGA,BOS,185.0,0
11,28,1,357.0,EV,GTR,ATL,241.0,0
1,21,5,928.0,AA,LGA,DFW,1389.0,0
11,9,3,402.0,AA,SAN,STL,1558.0,0
3,17,5,495.0,WN,SAT,HRL,233.0,0
3,26,7,430.0,MQ,BDL,RDU,532.0,0
7,17,1,697.0,NW,MSP,ABQ,981.0,0
11,5,7,1155.0,NW,MSP,JFK,1028.0,0
11,8,2,1014.0,US,BDL,PHL,196.0,0
8,7,1,1379.0,DL,LAX,CMH,1996.0,0
8,5,6,410.0,YV,FLG,PHX,119.0,0
3,24,5,681.0,US,CLT,TPA,508.0,0
9,1,5,429.0,FL,ATL,MIA,595.0,0
1,15,7,368.0,US,LGA,PIT,335.0,0
10,6,4,422.0,US,CHS,PHL,550.0,0
6,9,4,365.0,WN,OMA,MDW,423.0,0
1,21,5,511.0,TZ,MDW,SEA,1733.0,0
11,14,1,634.0,OO,ACV,SFO,250.0,0
7,18,2,908.0,US,PHX,RDU,1891.0,0
5,13,6,960.0,OH,CVG,AVP,499.0,0
9,28,3,752.0,MQ,CID,DFW,685.0,0
11,14,1,1163.0,OH,TLH,MIA,403.0,1
7,9,7,1063.0,XE,EWR,BTV,266.0,1
4,18,2,719.0,UA,ORD,SFO,1846.0,0
1,17,2,920.0,WN,BOI,GEG,287.0,0
3,26,6,980.0,WN,MCI,MDW,405.0,1
3,24,5,1156.0,AA,DFW,BOS,1562.0,0
4,22,6,398.0,NW,MDW,MSP,349.0,0
8,3,3,731.0,AA,MDW,DFW,797.0,0
1,8,7,714.0,US,LAS,SJC,386.0,0
8,13,6,500.0,WN,SAT,HRL,233.0,0
10,27,4,655.0,OH,CVG,CHO,342.0,0
11,24,5,724.0,DL,ATL,TPA,406.0,0
4,26,2,911.0,DH,IAD,SAV,515.0,0
6,11,7,414.0,AQ,HNL,LIH,102.0,0
10,22,6,415.0,UA,LAX,JFK,2475.0,0
2,4,6,586.0,FL,MCO,DTW,957.0,0
5,9,1,1165.0,WN,DAL,AUS,189.0,0
10,5,3,1251.0,OO,SLC,OAK,588.0,0
10,23,7,480.0,WN,BUF,TPA,1054.0,0
6,1,4,480.0,OH,MCI,CVG,539.0,1
8,9,3,878.0,CO,IAH,MFE,316.0,0
7,6,3,1264.0,DL,CVG,BOS,752.0,1
2,12,7,648.0,DL,CVG,PHX,1569.0,0
11,9,4,1215.0,WN,SAN,PHX,304.0,1
5,14,6,573.0,US,CLT,BDL,644.0,0
9,28,3,1095.0,US,EWR,CLT,529.0,0
7,26,2,639.0,XE,IAH,PBI,956.0,0
11,22,2,566.0,NW,MEM,LGA,963.0,1
3,20,7,1062.0,NW,DTW,ABE,424.0,0
8,22,1,625.0,XE,HPN,CLE,425.0,0
7,14,4,439.0,AA,SJU,MIA,1045.0,0
10,7,5,977.0,XE,LRD,IAH,301.0,0
10,9,7,500.0,UA,SFO,DEN,967.0,0
9,21,4,649.0,UA,SFO,ATL,2139.0,0
12,28,3,660.0,MQ,XNA,DFW,281.0,1
6,7,2,859.0,OO,MEM,DEN,872.0,1
1,10,2,678.0,UA,LAX,SEA,954.0,0
10,3,1,632.0,WN,PDX,SJC,569.0,0
9,25,1,1030.0,AA,JFK,SAN,2446.0,0
5,20,5,1056.0,DL,BDL,CVG,661.0,0
12,22,5,1105.0,HA,HNL,KOA,163.0,0
3,25,5,898.0,OO,LEX,ORD,323.0,1
6,23,4,1235.0,XE,CLE,STL,487.0,0
10,7,6,710.0,MQ,ORD,JAN,677.0,0
11,11,6,820.0,EV,ATL,CRW,363.0,1
1,29,7,444.0,MQ,LAX,FAT,209.0,0
11,8,3,1152.0,WN,MDW,ISP,765.0,1
5,27,5,711.0,UA,EWR,ORD,719.0,0
4,6,4,488.0,WN,LAS,SAN,258.0,0
12,19,2,1116.0,MQ,SAN,LAX,109.0,0
10,29,7,1125.0,B6,JFK,PWM,274.0,1
3,14,1,1009.0,US,PHL,BOS,280.0,1
6,27,1,745.0,EV,PNS,TPA,330.0,0
11,5,7,952.0,WN,PHX,BWI,1999.0,0
8,19,6,1020.0,OH,CVG,CHO,342.0,0
8,6,7,1037.0,WN,HOU,SAT,192.0,0
1,20,4,1196.0,MQ,ORD,CMI,135.0,1
9,21,4,1192.0,UA,ORD,DEN,888.0,0
3,24,5,962.0,B6,LGB,OAK,353.0,0
7,21,4,1178.0,US,ORF,CLT,290.0,1
1,8,7,692.0,CO,SAN,IAH,1303.0,0
5,21,6,879.0,DL,ATL,BDL,859.0,0
7,28,4,386.0,MQ,EVV,ORD,273.0,0
3,23,4,1165.0,WN,AUS,LAS,1090.0,0
7,13,3,619.0,AA,ORD,SJC,1829.0,1
9,24,7,1072.0,XE,AMA,IAH,519.0,1
6,19,7,959.0,OO,COS,DEN,72.0,0
1,29,6,594.0,HP,LAS,PHX,256.0,0
9,19,1,565.0,XE,GRR,CLE,214.0,0
1,15,6,988.0,AA,AUS,HOU,148.0,0
4,20,4,397.0,OO,ORD,PIT,412.0,0
10,28,6,964.0,MQ,PIA,ORD,130.0,1
3,2,3,596.0,AA,IAH,DFW,224.0,0
6,12,7,496.0,OO,LAX,SAN,109.0,0
5,8,7,999.0,DL,MIA,ATL,595.0,1
10,14,5,783.0,FL,ATL,CLT,227.0,1
3,5,7,527.0,MQ,HOU,DFW,247.0,0
1,27,4,486.0,NW,RDU,MSP,981.0,0
6,6,1,583.0,CO,SJU,IAH,2007.0,0
9,8,5,1127.0,UA,ORD,ALB,723.0,0
11,18,5,441.0,B6,LGA,PBI,1035.0,0
2,19,7,387.0,OO,RDM,SLC,526.0,0
10,3,2,1208.0,US,PHL,CMH,405.0,0
7,23,7,439.0,WN,MSY,BWI,998.0,0
1,20,5,992.0,OO,LAX,SBA,89.0,0
12,20,3,532.0,WN,RNO,BOI,335.0,0
5,27,5,724.0,DL,ATL,SLC,1589.0,0
12,18,1,782.0,AA,DFW,IND,762.0,0
5,15,1,726.0,AQ,OGG,HNL,100.0,0
9,9,6,417.0,EV,ATL,CLT,227.0,0
4,26,3,710.0,WN,LAX,TUS,451.0,0
5,14,7,1154.0,OO,SLC,LAX,590.0,0
6,3,5,692.0,OH,ATL,RDU,356.0,0
11,25,5,987.0,OH,SBN,CVG,203.0,1
2,22,3,530.0,OH,CVG,FWA,136.0,0
8,30,2,568.0,XE,IAH,SLC,1195.0,0
2,18,6,1120.0,B6,MCO,EWR,938.0,0
5,30,2,1129.0,AS,SEA,PHX,1107.0,0
12,8,4,1143.0,WN,HOU,OKC,419.0,1
12,12,1,620.0,WN,LAS,BUR,223.0,1
7,28,5,884.0,MQ,JFK,RDU,426.0,0
9,20,2,894.0,XE,CLE,ORD,316.0,0
11,20,1,763.0,WN,TUL,PHX,935.0,0
7,3,1,1202.0,OH,JFK,RDU,426.0,0
2,26,6,796.0,FL,MKE,MCO,1066.0,1
4,17,1,1100.0,YV,BUR,PHX,369.0,0
1,20,5,920.0,WN,IND,PHX,1489.0,0
10,25,3,557.0,AA,DCA,MIA,920.0,0
4,7,4,705.0,DL,MCO,BOS,1121.0,0
11,4,6,648.0,YV,RDU,IAD,224.0,0
1,2,7,1251.0,B6,TPA,JFK,1005.0,1
10,27,4,1260.0,XE,IAH,ORD,925.0,0
5,1,7,880.0,OO,SAN,SLC,626.0,0
8,25,4,465.0,DL,LGA,FLL,1076.0,0
6,13,1,540.0,EV,ATL,ISO,406.0,0
11,28,1,1145.0,F9,DEN,DFW,641.0,0
8,4,5,412.0,NW,LAS,MSP,1300.0,0
7,6,3,490.0,OH,ATL,CHA,106.0,0
6,25,7,1059.0,AA,BOS,SAN,2588.0,1
4,7,4,434.0,MQ,BOS,DCA,399.0,0
5,20,5,585.0,WN,PHL,FLL,992.0,0
3,11,5,1146.0,NW,MSP,GRB,252.0,0
2,27,1,818.0,HA,HNL,KOA,163.0,0
4,1,5,401.0,NW,DTW,PVD,614.0,0
7,12,3,1071.0,F9,DEN,SMF,910.0,0
6,28,3,713.0,AS,KTN,SEA,680.0,0
9,13,3,431.0,NW,MKE,LAX,1756.0,0
12,30,5,1223.0,CO,EWR,CMH,462.0,0
12,6,3,617.0,F9,DEN,CAK,1224.0,0
12,6,2,1020.0,EV,ATL,GPT,352.0,0
6,7,3,805.0,WN,MCO,PVD,1073.0,0
3,8,2,762.0,OH,CVG,BNA,230.0,0
3,18,6,903.0,AA,DFW,IAH,224.0,1
7,25,2,575.0,CO,SJU,IAH,2007.0,0
12,5,2,354.0,DL,MCI,ATL,692.0,0
9,7,3,1167.0,MQ,ICT,DFW,328.0,0
11,21,1,1230.0,OO,GTF,SLC,463.0,0
9,9,6,564.0,B6,JFK,OAK,2576.0,0
7,22,5,411.0,DL,CVG,BDL,661.0,0
2,2,4,897.0,UA,ORD,DTW,235.0,0
10,28,6,1200.0,WN,LAS,SEA,866.0,0
5,21,7,1080.0,WN,MDW,DTW,229.0,0
8,17,3,982.0,WN,SAN,PHX,304.0,1
12,22,5,1185.0,YV,CLT,CMH,346.0,1
2,28,2,1145.0,CO,CLE,TPA,927.0,0
5,28,7,1169.0,EV,ATL,DHN,171.0,0
6,10,5,395.0,OO,EUG,SLC,619.0,0
6,26,1,1361.0,DL,SLC,LAS,368.0,1
1,15,6,1140.0,WN,SLC,PHX,507.0,0
8,28,1,835.0,UA,SFO,DEN,967.0,1
11,12,7,837.0,WN,LAX,SMF,373.0,1
7,30,7,33.0,AA,LAX,DFW,1235.0,1
8,13,7,606.0,DL,SLC,PHL,1926.0,0
9,25,1,731.0,UA,ORD,LGA,733.0,1
2,10,5,1175.0,CO,DCA,EWR,199.0,1
1,27,4,725.0,EV,DCA,CVG,411.0,0
3,27,1,1251.0,OO,LAN,ORD,179.0,1
4,15,5,884.0,NW,SEA,OGG,2640.0,0
7,27,4,1092.0,MQ,DFW,ICT,328.0,0
12,14,4,1163.0,WN,LAS,MSY,1501.0,1
10,2,1,595.0,MQ,DTW,LGA,501.0,1
4,1,6,792.0,MQ,DFW,SHV,190.0,0
3,13,1,684.0,MQ,LIT,ORD,552.0,1
3,29,3,822.0,XE,IAH,CAE,878.0,1
7,6,4,892.0,OO,SLC,OAK,588.0,0
4,15,5,602.0,DL,SLC,BWI,1864.0,0
9,18,7,910.0,MQ,JFK,DCA,213.0,0
12,1,5,846.0,AA,SJC,DFW,1438.0,1
5,4,4,1084.0,AA,IAD,DFW,1172.0,0
